Name,Sex,Event,Equipment,Age,AgeClass,Division,BodyweightKg,WeightClassKg,Squat1Kg,Squat2Kg,Squat3Kg,Squat4Kg,Best3SquatKg,Bench1Kg,Bench2Kg,Bench3Kg,Bench4Kg,Best3BenchKg,Deadlift1Kg,Deadlift2Kg,Deadlift3Kg,Deadlift4Kg,Best3DeadliftKg,TotalKg,Place,Wilks,McCulloch,Glossbrenner,IPFPoints,Tested,Country,Federation,Date,MeetCountry,MeetState,MeetName
,Male,SBD,Single-ply,34.0,24-34,Open,92.5,93,205.0,220.0,230.0,,230.0,155.0,162.5,0.0,,162.5,235.0,0.0,260.0,,260.0,652.5,13,410.95,410.95,395.77,514.42,Yes,,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,17.0,16-17,Open,92.7,93,255.0,265.0,275.0,,275.0,150.0,155.0,0.0,,155.0,245.0,255.0,0.0,,255.0,685.0,7,430.97,465.45,415.03,536.58,Yes,,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,24.0,24-34,Open,93.0,93,0.0,0.0,265.0,,265.0,155.0,160.0,0.0,,160.0,240.0,260.0,0.0,,260.0,685.0,8,430.31,430.31,414.37,535.64,Yes,,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,23.0,20-23,Open,93.05,105,0.0,0.0,265.0,,265.0,185.0,192.5,195.0,,195.0,225.0,245.0,0.0,,245.0,705.0,3,442.76,442.76,426.35,549.47,Yes,,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,40.0,40-44,Open,94.2,105,245.0,255.0,0.0,,255.0,200.0,207.5,212.5,,212.5,250.0,260.0,0.0,,260.0,727.5,2,454.28,454.28,437.31,561.45,Yes,Germany,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,38.0,35-39,Open,94.3,105,250.0,0.0,275.0,,275.0,200.0,210.0,215.0,,215.0,250.0,270.0,,,270.0,760.0,11,474.34,474.34,456.61,583.68,Yes,,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,22.0,20-23,Open,94.5,105,250.0,260.0,270.0,,270.0,160.0,165.0,170.0,,170.0,220.0,230.0,240.0,,240.0,680.0,12,424.0,428.24,408.12,527.56,Yes,,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,31.0,24-34,Open,95.1,105,155.0,175.0,182.5,,182.5,110.0,115.0,0.0,,115.0,180.0,195.0,205.0,,205.0,502.5,G,312.42,312.42,300.68,403.18,Yes,,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,20.0,20-23,Open,95.1,105,0.0,215.0,225.0,,225.0,127.5,0.0,0.0,,127.5,222.5,235.0,240.0,,240.0,592.5,14,368.38,379.43,354.53,465.34,Yes,,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,43.0,40-44,Open,95.3,105,250.0,262.5,270.0,,270.0,190.0,200.0,0.0,,200.0,250.0,270.0,280.0,,280.0,750.0,8,465.86,480.3,448.32,573.47,Yes,Germany,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,34.0,24-34,Open,95.5,105,220.0,230.0,240.0,,240.0,0.0,180.0,0.0,,180.0,220.0,230.0,235.0,,235.0,655.0,11,406.47,406.47,391.15,507.37,Yes,,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,25.0,24-34,Open,97.0,105,220.0,230.0,240.0,,240.0,135.0,145.0,0.0,,145.0,230.0,245.0,250.0,,250.0,635.0,15,391.37,391.37,376.46,489.52,Yes,,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,28.0,24-34,Open,97.5,105,280.0,295.0,305.0,,305.0,190.0,0.0,,,190.0,250.0,265.0,0.0,,265.0,760.0,6,467.38,467.38,449.52,573.34,Yes,Germany,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,51.0,50-54,Open,97.8,105,0.0,277.5,292.5,,292.5,200.0,207.5,0.0,,207.5,265.0,282.5,292.5,,292.5,792.5,4,486.74,558.29,468.09,594.51,Yes,,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,39.0,35-39,Open,98.2,105,225.0,237.5,245.0,,245.0,190.0,200.0,0.0,,200.0,235.0,247.5,257.5,,257.5,702.5,4,430.72,430.72,414.17,532.16,Yes,Germany,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,46.0,45-49,Open,98.6,105,225.0,240.0,260.0,,260.0,125.0,135.0,140.0,,140.0,230.0,250.0,260.0,,260.0,660.0,11,403.98,431.45,388.41,502.25,Yes,,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,33.0,24-34,Open,99.4,105,210.0,220.0,0.0,,220.0,170.0,0.0,0.0,,170.0,230.0,235.0,0.0,,235.0,625.0,13,381.29,381.29,366.51,476.53,Yes,,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,44.0,40-44,Open,101.2,105,0.0,230.0,250.0,,250.0,170.0,180.0,0.0,,180.0,220.0,240.0,250.0,,250.0,680.0,10,411.9,429.61,395.73,508.84,Yes,Germany,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,40.0,40-44,Open,102.7,105,210.0,220.0,230.0,,230.0,190.0,195.0,197.5,,197.5,210.0,220.0,225.0,,225.0,652.5,14,393.04,393.04,377.43,486.78,Yes,,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,29.0,24-34,Open,102.9,105,250.0,257.5,0.0,,257.5,217.5,0.0,0.0,,217.5,260.0,272.5,277.5,,277.5,752.5,1,452.95,452.95,434.93,552.46,Yes,,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,35.0,35-39,Open,103.45,105,0.0,170.0,190.0,,190.0,120.0,125.0,0.0,,125.0,215.0,0.0,0.0,,215.0,530.0,1,318.39,318.39,305.68,404.15,Yes,,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,27.0,24-34,Open,105.3,120,315.0,335.0,,,335.0,0.0,245.0,0.0,,245.0,260.0,282.5,0.0,,282.5,862.5,2,514.88,514.88,494.01,617.88,Yes,Germany,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,20.0,20-23,Open,105.4,120,240.0,0.0,0.0,,240.0,25.0,,,,25.0,240.0,0.0,,,240.0,505.0,16,301.36,310.41,289.14,384.04,Yes,,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,30.0,24-34,Open,106.1,120,240.0,255.0,265.0,,265.0,160.0,170.0,0.0,,170.0,250.0,260.0,0.0,,260.0,695.0,12,413.81,413.81,396.93,506.46,Yes,,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,28.0,24-34,Open,107.7,120,255.0,265.0,270.0,,270.0,160.0,165.0,0.0,,165.0,290.0,300.0,310.0,,310.0,745.0,8,441.37,441.37,423.14,534.96,Yes,Germany,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,21.0,20-23,Open,111.8,120,220.0,235.0,0.0,,235.0,175.0,0.0,,,175.0,250.0,0.0,,,250.0,660.0,9,386.53,394.26,370.02,471.27,Yes,,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,25.0,24-34,Open,114.8,120,230.0,242.5,252.5,,252.5,140.0,145.0,150.0,,150.0,265.0,287.5,300.0,,300.0,702.5,16,408.38,408.38,390.51,491.82,Yes,Germany,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,27.0,24-34,Open,115.2,120,0.0,250.0,0.0,,250.0,170.0,185.0,0.0,,185.0,200.0,210.0,220.0,,220.0,655.0,2,380.41,380.41,363.71,461.35,Yes,,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,39.0,35-39,Open,119.6,120,330.0,0.0,,,330.0,0.0,215.0,0.0,,215.0,250.0,260.0,270.0,,270.0,815.0,9,468.93,468.93,447.59,551.17,Yes,Germany,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,32.0,24-34,Open,125.6,120+,300.0,0.0,0.0,,300.0,180.0,185.0,0.0,,185.0,0.0,285.0,295.0,,295.0,780.0,9,444.05,444.05,422.87,517.69,Yes,,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,34.0,24-34,Open,132.7,120+,310.0,325.0,,,325.0,265.0,0.0,,,265.0,210.0,230.0,240.0,,240.0,830.0,6,467.76,467.76,444.26,533.96,Yes,Germany,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,24.0,24-34,Open,140.3,120+,0.0,265.0,280.0,,280.0,190.0,200.0,,,200.0,270.0,0.0,0.0,,270.0,750.0,12,418.97,418.97,396.89,475.43,Yes,,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,44.0,40-44,Open,144.2,120+,0.0,270.0,280.0,,280.0,170.0,0.0,180.0,,180.0,260.0,275.0,285.0,,285.0,745.0,9,414.51,432.34,392.21,466.98,Yes,Germany,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,34.0,24-34,Open,145.8,120+,275.0,300.0,0.0,,300.0,215.0,230.0,0.0,,230.0,220.0,245.0,260.0,,260.0,790.0,5,438.86,438.86,415.07,489.87,Yes,,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,40.0,40-44,Open,152.9,120+,0.0,0.0,360.0,,360.0,230.0,240.0,252.5,,252.5,330.0,345.0,,,345.0,957.5,3,528.35,528.35,498.9,571.51,Yes,Germany,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,26.0,24-34,Open,166.6,120+,0.0,0.0,375.0,,375.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,DQ,,,,,Yes,,BVDK,3/10/2018,Germany,,
,Male,SBD,Single-ply,24.0,24-34,Open,170.0,120+,320.0,340.0,0.0,,340.0,210.0,222.5,230.0,,230.0,265.0,275.0,0.0,,275.0,845.0,7,458.95,458.95,430.15,488.19,Yes,Germany,BVDK,3/10/2018,Germany,,
,Female,B,Raw,18.5,18-19,Juniors,55.85,57,,,,,,75.0,77.5,80.0,,80.0,,,,,,80.0,1,94.33,98.1,83.44,676.65,Yes,,BVDK,4/13/2019,Germany,MV,
,Female,B,Raw,15.5,16-17,Youth,58.1,63,,,,,,30.0,35.0,0.0,,35.0,,,,,,35.0,1,40.01,45.21,35.37,328.24,Yes,,BVDK,4/13/2019,Germany,MV,
,Female,B,Raw,34.5,24-34,Open,60.65,63,,,,,,60.0,62.5,65.0,,65.0,,,,,,65.0,1,71.87,71.87,63.49,544.2,Yes,,BVDK,4/13/2019,Germany,MV,
,Female,B,Raw,23.0,20-23,Open,66.0,72,,,,,,70.0,0.0,0.0,,70.0,,,,,,70.0,2,72.62,72.62,64.08,562.74,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,19.0,18-19,Juniors,68.1,74,,,,,,92.5,97.5,102.5,,102.5,,,,,,102.5,1,78.47,81.61,76.1,484.1,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,21.5,20-23,Juniors,69.6,74,,,,,,90.0,0.0,95.0,,95.0,,,,,,95.0,2,71.51,72.22,69.3,440.65,Yes,,BVDK,4/13/2019,Germany,MV,
,Female,B,Raw,35.0,35-39,Open,71.3,72,,,,,,70.0,72.5,0.0,,72.5,,,,,,72.5,1,71.23,71.23,62.76,564.37,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,18.5,18-19,Juniors,71.5,74,,,,,,87.5,92.5,0.0,,92.5,,,,,,92.5,3,68.22,70.95,66.06,419.91,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Single-ply,64.0,60-64,,72.3,74,,,,,,120.0,0.0,127.5,,127.5,,,,,,127.5,1,93.26,135.23,90.29,488.55,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,45.5,45-49,,72.4,74,,,,,,100.0,0.0,,,100.0,,,,,,100.0,1,73.07,77.09,70.74,449.68,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,65.5,65-69,,72.75,74,,,,,,0.0,0.0,105.0,,105.0,,,,,,105.0,1,76.46,113.16,74.01,470.48,Yes,Germany,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,72.0,70-74,,73.0,74,,,,,,75.0,80.0,82.5,,82.5,,,,,,82.5,1,59.92,102.95,58.0,368.33,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,50.5,50-54,,73.5,74,,,,,,145.0,150.0,0.0,,150.0,,,,,,150.0,1,108.42,122.51,104.92,667.5,Yes,Germany,BVDK,4/13/2019,Germany,MV,
,Female,B,Raw,19.0,18-19,Juniors,79.55,84,,,,,,50.0,0.0,0.0,,50.0,,,,,,50.0,1,45.9,47.73,40.26,397.87,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,46.5,45-49,,80.7,83,,,,,,122.5,127.5,0.0,,127.5,,,,,,127.5,2,86.57,92.46,83.61,528.96,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,36.0,35-39,Open,81.25,83,,,,,,110.0,120.0,0.0,,120.0,,,,,,120.0,1,81.14,81.14,78.35,495.37,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,48.0,45-49,,81.4,83,,,,,,112.5,117.5,122.5,,122.5,,,,,,122.5,1,82.73,90.76,79.89,505.04,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,60.5,60-64,,81.85,83,,,,,,122.5,127.5,130.0,,130.0,,,,,,130.0,2,87.5,117.26,84.49,533.92,Yes,Germany,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,68.5,65-69,,82.35,83,,,,,,120.0,127.5,0.0,,127.5,,,,,,127.5,1,85.51,134.76,82.55,521.37,Yes,Germany,BVDK,4/13/2019,Germany,MV,
,Male,B,Single-ply,78.5,75-79,,85.65,93,,,,,,60.0,0.0,67.5,,67.5,,,,,,67.5,1,44.25,86.77,42.68,304.29,Yes,Germany,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,17.0,16-17,Youth,87.5,93,,,,,,105.0,112.5,0.0,,112.5,,,,,,112.5,1,72.89,78.72,70.28,441.03,Yes,,BVDK,4/13/2019,Germany,MV,
,Female,B,Raw,44.5,40-44,,87.85,84+,,,,,,72.5,75.0,80.0,,80.0,,,,,,80.0,1,69.85,72.85,60.85,572.87,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,23.5,24-34,Open,88.45,93,,,,,,127.5,132.5,137.5,,137.5,,,,,,137.5,1,88.57,88.57,85.39,535.21,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,59.5,55-59,,89.85,93,,,,,,0.0,100.0,110.0,,110.0,,,,,,110.0,1,70.28,92.42,67.73,423.62,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,15.5,16-17,Youth,90.45,93,,,,,,75.0,80.0,0.0,,80.0,,,,,,80.0,3,50.94,57.57,49.09,306.66,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,72.0,70-74,,90.85,93,,,,,,85.0,90.0,0.0,,90.0,,,,,,90.0,1,57.18,98.24,55.1,344.02,Yes,Germany,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,45.5,45-49,,91.0,93,,,,,,115.0,120.0,0.0,,120.0,,,,,,120.0,2,76.18,80.37,73.4,458.28,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,17.5,18-19,Youth,91.2,93,,,,,,120.0,0.0,125.0,,125.0,,,,,,125.0,2,79.27,84.03,76.37,476.69,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Single-ply,42.0,40-44,,91.6,93,,,,,,215.0,0.0,0.0,,215.0,,,,,,215.0,1,136.05,138.77,131.06,609.63,Yes,Germany,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,18.5,18-19,Juniors,92.25,93,,,,,,115.0,120.0,125.0,,125.0,,,,,,125.0,1,78.83,81.98,75.92,473.12,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,39.5,35-39,,92.45,93,,,,,,140.0,150.0,0.0,,150.0,,,,,,150.0,1,94.5,94.5,91.01,566.97,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,50.0,50-54,,92.5,93,,,,,,130.0,140.0,142.5,,142.5,,,,,,142.5,1,89.75,101.41,86.43,538.42,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Single-ply,41.5,40-44,,98.5,105,,,,,,140.0,150.0,155.0,,155.0,,,,,,155.0,1,94.91,95.86,91.26,462.94,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,59.5,55-59,,99.2,105,,,,,,135.0,140.0,142.5,,142.5,,,,,,142.5,1,87.01,114.41,83.64,514.88,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Single-ply,27.5,24-34,Open,99.5,105,,,,,,150.0,165.0,175.0,,175.0,,,,,,175.0,2,106.72,106.72,102.58,500.64,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,51.5,50-54,,101.2,105,,,,,,0.0,152.5,,,152.5,,,,,,152.5,1,92.38,105.95,88.75,544.2,Yes,Germany,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,69.5,65-69,,101.4,105,,,,,,120.0,0.0,,,120.0,,,,,,120.0,1,72.63,116.94,69.78,427.77,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,38.5,35-39,Open,103.55,105,,,,,,130.0,140.0,150.0,,150.0,,,,,,150.0,1,90.08,90.08,86.48,527.81,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,17.5,18-19,Youth,103.8,105,,,,,,90.0,95.0,0.0,,95.0,,,,,,95.0,1,57.0,60.42,54.72,333.95,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,46.5,45-49,,105.0,105,,,,,,160.0,167.5,0.0,,167.5,,,,,,167.5,1,100.09,106.9,96.04,584.38,Yes,Germany,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,54.5,50-54,,105.85,120,,,,,,195.0,0.0,205.0,,205.0,,,,,,205.0,1,122.16,147.08,117.18,711.62,Yes,Germany,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,17.5,18-19,Youth,106.35,120,,,,,,100.0,105.0,0.0,,105.0,,,,,,105.0,1,62.47,66.22,59.92,363.73,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,25.5,24-34,Open,108.2,120,,,,,,130.0,135.0,0.0,,135.0,,,,,,135.0,4,79.86,79.86,76.55,462.72,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Single-ply,29.0,24-34,Open,109.3,120,,,,,,0.0,125.0,130.0,,130.0,,,,,,130.0,G,76.66,76.66,73.45,392.23,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,44.0,40-44,,109.8,120,,,,,,160.0,170.0,0.0,,170.0,,,,,,170.0,1,100.1,104.4,95.9,577.5,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,48.5,45-49,,109.9,120,,,,,,135.0,140.0,0.0,,140.0,,,,,,140.0,2,82.41,90.41,78.95,475.46,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,64.0,60-64,,110.2,120,,,,,,140.0,145.0,150.0,,150.0,,,,,,150.0,1,88.22,127.93,84.51,508.55,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Single-ply,30.5,24-34,Open,116.7,120,,,,,,280.0,300.0,307.5,,307.5,,,,,,307.5,1,177.99,177.99,170.08,701.0,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Single-ply,42.5,40-44,,117.5,120,,,,,,0.0,205.0,212.5,,212.5,,,,,,212.5,1,122.79,125.25,117.3,527.92,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,34.5,24-34,Open,117.85,120,,,,,,190.0,0.0,200.0,,200.0,,,,,,200.0,1,115.48,115.48,110.3,652.11,Yes,Germany,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,37.5,35-39,Open,118.9,120,,,,,,150.0,0.0,0.0,,150.0,,,,,,150.0,2,86.43,86.43,82.52,486.9,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,25.0,24-34,Open,120.0,120,,,,,,160.0,165.0,170.0,,170.0,,,,,,170.0,3,97.74,97.74,93.28,548.85,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,54.5,50-54,,120.4,120+,,,,,,0.0,0.0,0.0,,0.0,,,,,,,DQ,,,,,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,41.0,40-44,,120.6,120+,,,,,,165.0,0.0,,,165.0,,,,,,165.0,1,94.75,95.7,90.41,531.26,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,B,Single-ply,58.0,55-59,,126.8,120+,,,,,,160.0,170.0,0.0,,170.0,,,,,,170.0,1,96.6,124.71,91.95,436.37,Yes,Germany,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,58.0,55-59,,126.8,120+,,,,,,0.0,0.0,215.0,,215.0,,,,,,215.0,1,122.17,157.72,116.29,673.08,Yes,Germany,BVDK,4/13/2019,Germany,MV,
,Male,B,Single-ply,37.5,35-39,Open,129.6,120+,,,,,,220.0,0.0,0.0,,220.0,,,,,,220.0,1,124.5,124.5,118.38,516.77,Yes,Germany,BVDK,4/13/2019,Germany,MV,
,Male,B,Raw,21.5,20-23,Juniors,131.45,120+,,,,,,0.0,125.0,130.0,,130.0,,,,,,130.0,1,73.38,74.12,69.73,399.74,Yes,,BVDK,4/13/2019,Germany,MV,
,Male,D,Raw,73.5,70-74,,119.1,120,,,,,,,,,,,,,,,112.5,112.5,1,64.79,113.78,61.86,172.09,Yes,Germany,BVDK,10/28/2017,Germany,NW,
,Female,D,Raw,42.0,40-44,,118.3,84+,,,,,,,,,,,,,,,120.0,120.0,1,96.2,98.13,81.59,374.66,Yes,,BVDK,10/28/2017,Germany,NW,
,Female,D,Raw,20.5,20-23,Juniors,68.6,72,,,,,,,,,,,,,,,140.0,140.0,1,141.25,144.08,124.57,532.12,Yes,,BVDK,10/28/2017,Germany,NW,
,Female,D,Single-ply,53.0,50-54,,70.7,72,,,,,,,,,,,,,,,140.0,140.0,1,138.33,163.78,121.91,476.1,Yes,Germany,BVDK,10/28/2017,Germany,NW,
,Male,D,Raw,14.5,13-15,Youth,77.4,83,,,,,,,,,,,,,,,150.0,150.0,1,104.62,123.45,101.13,342.96,Yes,,BVDK,10/28/2017,Germany,NW,
,Male,D,Raw,,,Juniors,87.9,93,,,,,,,,,,,,,,,160.0,160.0,1,103.41,103.41,99.7,342.69,Yes,,BVDK,10/28/2017,Germany,NW,
,Female,D,Single-ply,41.0,40-44,,69.8,72,,,,,,,,,,,,,,,165.0,165.0,1,164.47,166.12,144.99,559.57,Yes,Germany,BVDK,10/28/2017,Germany,NW,
,Male,D,Raw,56.5,55-59,,75.9,83,,,,,,,,,,,,,,,165.0,165.0,1,116.61,145.29,112.77,390.2,Yes,,BVDK,10/28/2017,Germany,NW,
,Male,D,Raw,50.5,50-54,,105.6,120,,,,,,,,,,,,,,,180.0,180.0,1,107.35,121.3,102.99,356.26,Yes,,BVDK,10/28/2017,Germany,NW,
,Male,D,Single-ply,67.5,65-69,,82.8,83,,,,,,,,,,,,,,,185.0,185.0,1,123.66,190.81,119.38,412.67,Yes,Germany,BVDK,10/28/2017,Germany,NW,
,Male,D,Raw,61.0,60-64,,102.1,105,,,,,,,,,,,,,,,185.0,185.0,1,111.68,152.56,107.27,375.81,Yes,Germany,BVDK,10/28/2017,Germany,NW,
,Male,D,Raw,61.0,60-64,,137.2,120+,,,,,,,,,,,,,,,185.0,185.0,1,103.7,141.65,98.33,319.29,Yes,Germany,BVDK,10/28/2017,Germany,NW,
,Male,D,Raw,59.0,55-59,,87.9,93,,,,,,,,,,,,,,,190.0,190.0,1,122.8,161.48,118.4,423.12,Yes,,BVDK,10/28/2017,Germany,NW,
,Male,D,Raw,,,,90.2,93,,,,,,,,,,,,,,,210.0,210.0,1,133.91,133.91,129.04,469.88,Yes,Germany,BVDK,10/28/2017,Germany,NW,
,Male,D,Raw,65.0,65-69,,115.2,120,,,,,,,,,,,,,,,210.0,210.0,1,121.96,180.51,116.61,411.52,Yes,,BVDK,10/28/2017,Germany,NW,
,Male,D,Raw,34.5,24-34,Open,112.5,120,,,,,,,,,,,,,,,215.0,215.0,1,125.69,125.69,120.29,428.88,Yes,,BVDK,10/28/2017,Germany,NW,
,Male,D,Single-ply,47.0,45-49,,74.1,83,,,,,,,,,,,,,,,232.5,232.5,1,167.08,180.78,161.66,552.9,Yes,Germany,BVDK,10/28/2017,Germany,NW,
,Male,D,Raw,21.5,20-23,Juniors,80.0,83,,,,,,,,,,,,,,,240.0,240.0,1,163.85,165.49,158.28,586.65,Yes,,BVDK,10/28/2017,Germany,NW,
,Male,D,Raw,36.0,35-39,Open,78.8,83,,,,,,,,,,,,,,,240.0,240.0,1,165.44,165.44,159.86,591.61,Yes,,BVDK,10/28/2017,Germany,NW,
,Male,D,Single-ply,26.0,24-34,Open,93.0,93,,,,,,,,,,,,,,,240.0,240.0,1,150.77,150.77,145.18,509.92,Yes,,BVDK,10/28/2017,Germany,NW,
,Male,D,Raw,,,,99.7,105,,,,,,,,,,,,,,,240.0,240.0,1,146.24,146.24,140.56,521.09,Yes,,BVDK,10/28/2017,Germany,NW,
,Male,D,Raw,,,Open,104.6,105,,,,,,,,,,,,,,,272.5,272.5,1,163.05,163.05,156.48,589.58,Yes,,BVDK,10/28/2017,Germany,NW,
,Male,D,Single-ply,26.0,24-34,Open,108.0,120,,,,,,,,,,,,,,,310.0,310.0,1,183.49,183.49,175.89,622.86,Yes,,BVDK,10/28/2017,Germany,NW,
,Male,D,Raw,31.5,24-34,Open,94.9,105,,,,,,,,,,,,,,,210.0,210.0,2,130.69,130.69,125.78,456.83,Yes,,BVDK,10/28/2017,Germany,NW,
,Male,D,Raw,25.5,24-34,Open,111.9,120,,,,,,,,,,,,,,,210.0,210.0,2,122.95,122.95,117.7,417.89,Yes,,BVDK,10/28/2017,Germany,NW,
,Male,D,Raw,48.5,45-49,,98.8,105,,,,,,,,,,,,,,,230.0,230.0,2,140.66,154.31,135.24,498.0,Yes,,BVDK,10/28/2017,Germany,NW,
,Male,D,Single-ply,39.0,35-39,Open,108.4,120,,,,,,,,,,,,,,,280.0,280.0,2,165.54,165.54,158.66,558.37,Yes,Germany,BVDK,10/28/2017,Germany,NW,
,Male,D,Raw,,,Open,113.7,120,,,,,,,,,,,,,,,195.0,195.0,3,113.66,113.66,108.73,378.02,Yes,,BVDK,10/28/2017,Germany,NW,
,Male,D,Raw,41.5,40-44,,103.3,105,,,,,,,,,,,,,,,215.0,215.0,3,129.23,130.52,124.07,448.74,Yes,,BVDK,10/28/2017,Germany,NW,
,Male,D,Raw,40.5,40-44,,104.8,105,,,,,,,,,,,,,,,170.0,170.0,4,101.65,101.65,97.55,332.81,Yes,,BVDK,10/28/2017,Germany,NW,
,Male,SBD,Raw,,,Open,96.16,105,,,,,120.0,,,,,100.0,,,,,145.0,365.0,10,225.81,225.81,217.26,295.9,Yes,,BVDK,5/6/2017,Germany,NW,
,Male,SBD,Raw,,,Open,112.0,120,,,,,140.0,,,,,100.0,,,,,170.0,410.0,5,239.99,239.99,229.73,309.54,Yes,,BVDK,5/6/2017,Germany,NW,
,Male,SBD,Raw,,,Open,72.65,74,,,,,142.5,,,,,115.0,,,,,162.5,420.0,3,306.14,306.14,296.35,433.76,Yes,,BVDK,5/6/2017,Germany,NW,
,Male,SBD,Raw,,,Open,90.1,93,,,,,155.0,,,,,100.0,,,,,180.0,435.0,6,277.54,277.54,267.46,385.85,Yes,,BVDK,5/6/2017,Germany,NW,
